id,source_id,set_id,card_number,lang,updated_at
pokemon:tcgdex:tk-xy-w-17:it,tk-xy-w-17,tk,17,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-w-18:es,tk-xy-w-18,tk,18,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-w-18:fr,tk-xy-w-18,tk,18,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-w-18:it,tk-xy-w-18,tk,18,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-w-19:es,tk-xy-w-19,tk,19,es,2026-08-09 04:01:09.3+00
pokemon:tcgdex:tk-xy-w-19:fr,tk-xy-w-19,tk,19,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-w-19:it,tk-xy-w-19,tk,19,it,2026-08-09 04:01:02.811+00
pokemon:tcgdex:tk-xy-w-2:es,tk-xy-w-2,tk,2,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-w-2:fr,tk-xy-w-2,tk,2,fr,2026-08-09 04:00:38.354+00
pokemon:tcgdex:tk-xy-w-2:it,tk-xy-w-2,tk,2,it,2026-08-09 04:01:02.107+00
pokemon:tcgdex:tk-xy-w-20:es,tk-xy-w-20,tk,20,es,2026-08-09 04:01:09.301+00
pokemon:tcgdex:tk-xy-w-20:fr,tk-xy-w-20,tk,20,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-w-20:it,tk-xy-w-20,tk,20,it,2026-08-09 04:01:02.812+00
pokemon:tcgdex:tk-xy-w-21:es,tk-xy-w-21,tk,21,es,2026-08-09 04:01:09.524+00
pokemon:tcgdex:tk-xy-w-21:fr,tk-xy-w-21,tk,21,fr,2026-08-09 04:00:41.223+00
pokemon:tcgdex:tk-xy-w-21:it,tk-xy-w-21,tk,21,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-w-22:es,tk-xy-w-22,tk,22,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-w-22:fr,tk-xy-w-22,tk,22,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-w-22:it,tk-xy-w-22,tk,22,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-w-23:es,tk-xy-w-23,tk,23,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-w-23:fr,tk-xy-w-23,tk,23,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-w-23:it,tk-xy-w-23,tk,23,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-w-24:es,tk-xy-w-24,tk,24,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-w-24:fr,tk-xy-w-24,tk,24,fr,2026-08-09 04:00:41.483+00
pokemon:tcgdex:tk-xy-w-24:it,tk-xy-w-24,tk,24,it,2026-08-09 04:01:03.037+00
pokemon:tcgdex:tk-xy-w-25:es,tk-xy-w-25,tk,25,es,2026-08-09 04:01:09.525+00
pokemon:tcgdex:tk-xy-w-25:fr,tk-xy-w-25,tk,25,fr,2026-08-09 04:00:41.732+00
pokemon:tcgdex:tk-xy-w-25:it,tk-xy-w-25,tk,25,it,2026-08-09 04:01:03.038+00
pokemon:tcgdex:tk-xy-w-26:es,tk-xy-w-26,tk,26,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-w-26:fr,tk-xy-w-26,tk,26,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-w-26:it,tk-xy-w-26,tk,26,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-w-27:es,tk-xy-w-27,tk,27,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-w-27:fr,tk-xy-w-27,tk,27,fr,2026-08-09 04:00:41.733+00
pokemon:tcgdex:tk-xy-w-27:it,tk-xy-w-27,tk,27,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-w-28:es,tk-xy-w-28,tk,28,es,2026-08-09 04:01:09.685+00
pokemon:tcgdex:tk-xy-w-28:fr,tk-xy-w-28,tk,28,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-w-28:it,tk-xy-w-28,tk,28,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-w-29:es,tk-xy-w-29,tk,29,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-w-29:fr,tk-xy-w-29,tk,29,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-w-29:it,tk-xy-w-29,tk,29,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-w-3:es,tk-xy-w-3,tk,3,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-w-3:fr,tk-xy-w-3,tk,3,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-w-3:it,tk-xy-w-3,tk,3,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-w-30:es,tk-xy-w-30,tk,30,es,2026-08-09 04:01:09.686+00
pokemon:tcgdex:tk-xy-w-30:fr,tk-xy-w-30,tk,30,fr,2026-08-09 04:00:41.966+00
pokemon:tcgdex:tk-xy-w-30:it,tk-xy-w-30,tk,30,it,2026-08-09 04:01:03.21+00
pokemon:tcgdex:tk-xy-w-4:es,tk-xy-w-4,tk,4,es,2026-08-09 04:01:08.687+00
pokemon:tcgdex:tk-xy-w-4:fr,tk-xy-w-4,tk,4,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-w-4:it,tk-xy-w-4,tk,4,it,2026-08-09 04:01:02.108+00
pokemon:tcgdex:tk-xy-w-5:es,tk-xy-w-5,tk,5,es,2026-08-09 04:01:08.913+00
pokemon:tcgdex:tk-xy-w-5:fr,tk-xy-w-5,tk,5,fr,2026-08-09 04:00:39.161+00
pokemon:tcgdex:tk-xy-w-5:it,tk-xy-w-5,tk,5,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-w-6:es,tk-xy-w-6,tk,6,es,2026-08-09 04:01:08.913+00
pokemon:tcgdex:tk-xy-w-6:fr,tk-xy-w-6,tk,6,fr,2026-08-09 04:00:39.791+00
pokemon:tcgdex:tk-xy-w-6:it,tk-xy-w-6,tk,6,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-w-7:es,tk-xy-w-7,tk,7,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-w-7:fr,tk-xy-w-7,tk,7,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-w-7:it,tk-xy-w-7,tk,7,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-w-8:es,tk-xy-w-8,tk,8,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-w-8:fr,tk-xy-w-8,tk,8,fr,2026-08-09 04:00:39.792+00
pokemon:tcgdex:tk-xy-w-8:it,tk-xy-w-8,tk,8,it,2026-08-09 04:01:02.409+00
pokemon:tcgdex:tk-xy-w-9:es,tk-xy-w-9,tk,9,es,2026-08-09 04:01:08.914+00
pokemon:tcgdex:tk-xy-w-9:fr,tk-xy-w-9,tk,9,fr,2026-08-09 04:00:40.245+00
pokemon:tcgdex:tk-xy-w-9:it,tk-xy-w-9,tk,9,it,2026-08-09 04:01:02.409+00
